,originalFileName,foundInList,recordedName
77,YtNr5TNpI_SY_30.000_40.000.wav,True,1619601213.0229516_1619601218.9490175.wav
78,YxnwwsEEJvdk_200.000_210.000.wav,True,1619601229.0409563_1619601234.8868682.wav
79,YyNNf4uTzPjQ_10.000_20.000.wav,True,1619601241.7473528_1619601247.695713.wav
80,YylADXwDnjwY_550.000_560.000.wav,True,1619601255.1054232_1619601261.0296304.wav
81,YzNvgZ5QPAFI_30.000_40.000.wav,True,1619601267.7536151_1619601273.6784656.wav
82,Y-6n82E5zyuY_70.000_80.000.wav,False,1619601283.6222928_1619601289.8522.wav
83,Y-kJT_nUHinA_50.000_60.000.wav,True,1619601296.1798306_1619601302.1547198.wav
84,Y0j1-0Y6lGck_120.000_130.000.wav,True,1619601311.9988544_1619601317.9245615.wav
85,Y2GQHZpe5yjA_50.000_60.000.wav,True,1619601324.3002527_1619601330.260583.wav
86,Y3bfLx0v2z_M_10.000_20.000.wav,False,1619601336.9541826_1619601342.9331853.wav
87,Y3jlZEJBFJWQ_220.000_230.000.wav,True,1619601349.5113387_1619601355.5360458.wav
88,Y54tr1EdazoQ_0.000_10.000.wav,True,1619601362.464666_1619601368.392103.wav
89,Y5CYK7AKivDo_180.000_190.000.wav,True,1619601375.0701265_1619601380.9453225.wav
90,Y61X1X_LmORw_90.000_100.000.wav,True,1619601387.571699_1619601393.5000622.wav
91,Y6Q2pEz4dH9o_190.000_200.000.wav,True,1619601403.6444287_1619601409.621182.wav
92,Y6TkcupyZ5Fo_50.000_60.000.wav,False,1619601416.2489815_1619601422.476809.wav
93,Y73BZrwK0WG4_10.000_20.000.wav,True,1619601428.9550123_1619601434.856289.wav
94,Y79rmTWPTE4k_20.000_30.000.wav,True,1619601443.3626862_1619601449.2867439.wav
95,Y84DPXuqLmPU_10.000_20.000.wav,True,1619601455.9621987_1619601461.940347.wav
96,Y8eEE_7vieA4_60.000_70.000.wav,True,1619601471.9851518_1619601477.9602635.wav
97,Y8qft_Gz8pbI_40.000_50.000.wav,True,1619601488.2537947_1619601494.128853.wav
98,Y94sZbMbYJu0_200.000_210.000.wav,False,1619601504.4783354_1619601510.50562.wav
99,Y9h5ROryAOB8_30.000_40.000.wav,True,1619601521.0029154_1619601526.9815438.wav
100,Y9it7TG54R7o_20.000_30.000.wav,True,1619601536.2264283_1619601542.507093.wav
101,YAdC7VM5iayo_30.000_40.000.wav,True,1619601548.8364706_1619601554.7678144.wav
102,YBbe0SLalfds_300.000_310.000.wav,True,1619601561.3957663_1619601567.2967496.wav
103,YBv7HaboieiI_30.000_40.000.wav,True,1619601575.9636812_1619601581.7619464.wav
104,YCYgCdPSDuLU_30.000_40.000.wav,True,1619601588.7738152_1619601594.7539098.wav
105,YDKIzFmeudjY_10.000_20.000.wav,False,1619601601.583342_1619601607.4834452.wav
106,YDvo5gaHHMss_60.000_70.000.wav,True,1619601616.5036628_1619601622.4819326.wav
107,YDxl06F35zRU_190.000_200.000.wav,True,1619601632.8270512_1619601638.7750592.wav
108,YEzPcuNoSHMM_100.000_110.000.wav,True,1619601647.639752_1619601653.5154204.wav
109,YFkxerJFHgwk_30.000_40.000.wav,False,1619601659.8433232_1619601665.7724226.wav
110,YFuWDfaQjbvs_100.000_110.000.wav,True,1619601672.5514112_1619601678.527644.wav
111,YG9THIahRtIg_30.000_40.000.wav,True,1619601685.4538848_1619601691.2793193.wav
112,YIJCt1QRXB2c_10.000_20.000.wav,True,1619601697.806386_1619601703.7292993.wav
113,YINo6GZA4JmI_30.000_40.000.wav,True,1619601714.2256827_1619601720.202986.wav
114,YImI6wq8MZHI_30.000_40.000.wav,True,1619601730.244639_1619601736.1720617.wav
115,YJUfqY02LE8o_30.000_40.000.wav,True,1619601742.8503594_1619601748.7776036.wav
116,YK_nRJ9wSrJo_230.000_240.000.wav,True,1619601755.4057808_1619601761.332258.wav
117,YKlhaNw2GOdI_30.000_40.000.wav,True,1619601768.1627014_1619601774.590406.wav
118,YLUXsrbkMXAo_30.000_40.000.wav,True,1619601780.9181287_1619601786.9435582.wav
119,YMAKDYhkqEuM_30.000_40.000.wav,False,1619601796.8838136_1619601802.7597535.wav
120,YMU-mjwNA8WA_10.000_20.000.wav,True,1619601812.750997_1619601818.778263.wav
121,YNc2S-9oUB8M_70.000_80.000.wav,True,1619601825.457046_1619601831.353539.wav
122,YNuua5ODd_fU_50.000_60.000.wav,True,1619601838.563209_1619601844.5395553.wav
123,YP4qAI2r1p-Y_20.000_30.000.wav,False,1619601850.765918_1619601856.691655.wav
124,YP91WX58Lmy0_30.000_40.000.wav,True,1619601863.266859_1619601869.494904.wav
125,YP_LNQaKzuik_20.000_30.000.wav,True,1619601875.822864_1619601881.7494564.wav
126,YPaTwyzQDgmU_70.000_80.000.wav,False,1619601888.2252328_1619601894.0515358.wav
127,YPti94mTT8SY_30.000_40.000.wav,True,1619601900.3774009_1619601906.351221.wav
128,YQSgqjJ2iglM_30.000_40.000.wav,True,1619601916.4445546_1619601922.3229816.wav
129,YRMfA-0f-aDk_12.000_22.000.wav,False,1619601928.851128_1619601934.799882.wav
130,YTZmFozrJ7BE_20.000_30.000.wav,True,1619601941.8601744_1619601947.7874959.wav
131,YTau23jfxRV0_2.000_12.000.wav,False,1619601954.3131092_1619601960.2420578.wav
132,YTx8HKkQEPrc_10.000_20.000.wav,True,1619601966.7187657_1619601972.897183.wav
133,YU4nhmciONvk_20.000_30.000.wav,True,1619601979.2239676_1619601985.1494396.wav
134,YUtFWit1DrMk_0.000_10.000.wav,True,1619601991.7278774_1619601997.6035113.wav
135,YVbPjWw7pRzo_230.000_240.000.wav,True,1619602004.4813313_1619602010.3578372.wav
136,YWQsD5BeHcVM_80.000_90.000.wav,True,1619602017.0871072_1619602023.013931.wav
137,YWpaOXMCen7s_0.000_10.000.wav,True,1619602033.107711_1619602039.0470388.wav
138,YWvGEDbhCAps_0.000_10.000.wav,True,1619602045.6589882_1619602051.6384785.wav
139,YWzt30lCBGHs_60.000_70.000.wav,False,1619602058.214346_1619602064.1430204.wav
140,YX6U476H2pWw_20.000_30.000.wav,True,1619602070.9691358_1619602076.9939868.wav
141,YXOxXhQAmuYM_110.000_120.000.wav,True,1619602086.7352638_1619602092.6592228.wav
142,Y3Q4BXiy1O4M_130.000_140.000.wav,False,1619602099.187028_1619602105.1291687.wav
143,Y-Jnns0s8q2g_22.000_32.000.wav,False,1619602112.1470406_1619602118.0430486.wav
144,Y-ZgUXgJn4U0_0.000_10.000.wav,True,1619602126.6105368_1619602132.834867.wav
145,Y-pP61DogSPY_30.000_40.000.wav,True,1619602138.6013665_1619602144.5222437.wav
146,Y0F1zmrJb1tI_30.000_40.000.wav,True,1619602151.450196_1619602157.4260638.wav
147,Y0FS8b5CAMp8_150.000_160.000.wav,True,1619602164.153353_1619602170.026681.wav
148,Y0IkRggWmlfo_0.000_10.000.wav,True,1619602180.2202315_1619602186.346321.wav
149,Y17cA4Gv1BZY_220.000_230.000.wav,True,1619602192.6729546_1619602198.6465235.wav
150,Y1Iv2NfqIrS4_21.000_31.000.wav,False,1619602208.9410052_1619602214.9151495.wav
151,Y1bmyWAIQ8kU_60.000_70.000.wav,True,1619602225.308055_1619602231.2245488.wav
152,Y20ARmYU0v4I_10.000_20.000.wav,True,1619602238.212315_1619602244.438756.wav
153,Y2Lr0D12vRyc_20.000_30.000.wav,True,1619602251.0157526_1619602256.9398522.wav
154,Y2MXgZDIhMBE_140.000_150.000.wav,True,1619602263.6688125_1619602269.894399.wav
155,Y2VQtwvIo8qs_470.000_480.000.wav,True,1619602275.364987_1619602281.541985.wav
156,Y2Y0T7yIvKsk_50.000_60.000.wav,True,1619602287.3159964_1619602293.2910612.wav
157,Y2rDDBfzFoFE_270.000_280.000.wav,True,1619602300.1699374_1619602306.345267.wav
158,Y32j2ljoJnrs_30.000_40.000.wav,True,1619602312.7734034_1619602318.848394.wav
159,Y3DRjPtu_lPs_1.000_11.000.wav,False,1619602325.3759828_1619602331.30181.wav
160,Y3YRHXBx7M-o_0.000_10.000.wav,True,1619602337.9778314_1619602343.803579.wav
161,Y3faRdcvQG4c_0.000_10.000.wav,True,1619602350.380117_1619602356.354083.wav
162,Y3wFAf6wVAVM_100.000_110.000.wav,True,1619602365.7928247_1619602371.7182205.wav
163,Y3za58UBL5rE_0.000_10.000.wav,True,1619602381.759545_1619602387.735856.wav
164,Y4CKQdo1ppjs_0.000_10.000.wav,True,1619602397.77743_1619602403.953003.wav
165,Y4GpYhHH7V7g_7.000_17.000.wav,True,1619602410.6311638_1619602416.759546.wav
166,Y4UOZhV_zU0g_0.000_10.000.wav,True,1619602423.137434_1619602429.03145.wav
167,Y5CQxRy_KRLg_170.000_180.000.wav,True,1619602435.9926665_1619602441.9709632.wav
168,Y5c5Xz7mbQcA_20.000_30.000.wav,False,1619602448.598778_1619602454.5258079.wav
169,Y5vgZPDEI0Xo_130.000_140.000.wav,True,1619602461.4043593_1619602467.580142.wav
170,Y6AIQWsPfoVg_50.000_60.000.wav,True,1619602474.0580828_1619602479.94554.wav
171,Y6Tc-PG_aE9k_0.000_10.000.wav,True,1619602486.6164284_1619602492.5679348.wav
172,Y6mZSpGpIy-M_0.000_10.000.wav,True,1619602501.536198_1619602507.5133972.wav
173,Y7aaCPJACSg4_6.000_16.000.wav,False,1619602517.8581305_1619602523.660171.wav
174,Y7kSLOXodo5Y_20.000_30.000.wav,True,1619602531.071524_1619602537.047818.wav
175,Y8ElgFfdm3I4_30.000_40.000.wav,True,1619602543.9286869_1619602549.8577588.wav
176,Y8FOSukeEmlI_0.000_10.000.wav,False,1619602556.6387372_1619602562.51691.wav
177,Y8l_rjIsUzdQ_16.000_26.000.wav,False,1619602569.0461776_1619602575.0236151.wav
178,Y8mOksvfiImI_130.000_140.000.wav,True,1619602585.2136827_1619602591.1160202.wav
179,Y9MOOm2UWqg4_90.000_100.000.wav,True,1619602601.391666_1619602607.62173.wav
180,Y9a9wO2zHK_0_20.000_30.000.wav,True,1619602614.1027005_1619602620.0343988.wav
181,YAeqkD4U_KvU_90.000_100.000.wav,True,1619602626.813382_1619602632.7033741.wav
182,YBIMZ4xizgBc_0.000_10.000.wav,True,1619602638.1145375_1619602644.0596073.wav
183,YC08BB39CkeU_0.000_10.000.wav,True,1619602651.3249233_1619602657.252155.wav
184,YCSkW8JWWITY_0.000_5.000.wav,False,1619602663.7300265_1619602669.6589556.wav
185,YCeyeVxQTXts_12.000_22.000.wav,False,1619602676.540562_1619602682.5189004.wav
186,YDN0gNwt-XuM_140.000_150.000.wav,True,1619602692.8144972_1619602698.7974472.wav
187,YDWZjGH0sXXU_30.000_40.000.wav,True,1619602708.9420745_1619602714.9231098.wav
188,YEZolNzNjcEs_50.000_60.000.wav,True,1619602721.6580355_1619602727.6012647.wav
189,YEbMfK3MVPYU_0.000_10.000.wav,True,1619602734.6695948_1619602740.6489122.wav
190,YF56fFsSYrj8_0.000_10.000.wav,True,1619602750.1923137_1619602756.773715.wav
191,YFLTWUsc03mg_120.000_130.000.wav,True,1619602763.1003034_1619602769.077105.wav
192,YFP1l5Q2DnHU_270.000_280.000.wav,True,1619602774.8531263_1619602780.747846.wav
193,YFc3GdhovCpQ_0.000_9.000.wav,False,1619602787.8096478_1619602793.7357316.wav
194,YFf-LWu7Eyag_40.000_50.000.wav,True,1619602798.8564217_1619602804.8310683.wav
195,YFl6VgLJBfZI_10.000_20.000.wav,True,1619602815.224271_1619602821.1475084.wav
196,YH0Y9Qmjdtrw_60.000_70.000.wav,True,1619602827.9274714_1619602833.80343.wav
197,YHN8v2mMMc9c_30.000_40.000.wav,True,1619602840.583906_1619602846.561491.wav
198,YHgNqeUAvbVI_10.000_20.000.wav,False,1619602856.6042652_1619602862.5799532.wav
199,YJPtjelwyiyY_280.000_290.000.wav,True,1619602869.2089424_1619602875.587994.wav
200,YK9GDTXuoqp4_14.000_24.000.wav,False,1619602881.9646447_1619602887.88911.wav
201,YKXzsUM_hd04_30.000_40.000.wav,True,1619602894.7207942_1619602900.6484096.wav
202,YL-shyM-lAF4_70.000_80.000.wav,True,1619602910.7944593_1619602916.7395709.wav
203,YL2YkwcKaus4_30.000_40.000.wav,True,1619602923.7053494_1619602929.6338706.wav
